ensembl_id,gene_length_bp
ENSG00000205643,2005
ENSG00000205649,2077
ENSG00000205659,3690
ENSG00000205664,3054
ENSG00000205667,1875
ENSG00000205669,1183
ENSG00000205670,4200
ENSG00000205678,6023
ENSG00000205683,6868
ENSG00000205693,1023
ENSG00000205707,2466
ENSG00000205710,3408
ENSG00000205718,775
ENSG00000205726,21702
ENSG00000205730,7693
ENSG00000205740,1875
ENSG00000205744,4657
ENSG00000205745,1497
ENSG00000205754,3040
ENSG00000205755,1205
ENSG00000205758,6177
ENSG00000205765,5572
ENSG00000205775,517
ENSG00000205777,3129
ENSG00000205784,1638
ENSG00000205791,1538
ENSG00000205795,2847
ENSG00000205808,2959
ENSG00000205809,1489
ENSG00000205810,1193
ENSG00000205821,573
ENSG00000205832,3823
ENSG00000205835,3804
ENSG00000205838,4284
ENSG00000205846,1682
ENSG00000205850,303
ENSG00000205853,1790
ENSG00000205856,2055
ENSG00000205857,907
ENSG00000205858,1386
ENSG00000205863,1629
ENSG00000205864,561
ENSG00000205867,1116
ENSG00000205869,942
ENSG00000205882,1059
ENSG00000205883,234
ENSG00000205884,237
ENSG00000205899,902
ENSG00000205916,4326
ENSG00000205922,8318
ENSG00000205923,1840
ENSG00000205927,3352
ENSG00000205929,4122
ENSG00000205930,3503
ENSG00000205937,8582
ENSG00000205944,4163
ENSG00000205971,1423
ENSG00000205978,7955
ENSG00000205981,3586
ENSG00000206013,736
ENSG00000206026,4009
ENSG00000206043,5127
ENSG00000206044,939
ENSG00000206047,486
ENSG00000206052,9387
ENSG00000206053,4768
ENSG00000206069,950
ENSG00000206073,2013
ENSG00000206075,3939
ENSG00000206077,3789
ENSG00000206102,318
ENSG00000206104,273
ENSG00000206105,224
ENSG00000206106,293
ENSG00000206107,682
ENSG00000206127,2331
ENSG00000206150,1607
ENSG00000206172,835
ENSG00000206177,916
ENSG00000206181,3046
ENSG00000206190,8406
ENSG00000206199,6584
ENSG00000206203,1814
ENSG00000206260,2307
ENSG00000206262,4567
ENSG00000206344,2354
ENSG00000206384,9733
ENSG00000206418,2467
ENSG00000206422,923
ENSG00000206432,10638
ENSG00000206474,1649
ENSG00000206483,1131
ENSG00000206503,2710
ENSG00000206527,5351
ENSG00000206530,12160
ENSG00000206531,1695
ENSG00000206532,1363
ENSG00000206535,2249
ENSG00000206536,966
ENSG00000206538,11574
ENSG00000206549,2960
ENSG00000206557,8685
ENSG00000206559,2899
ENSG00000206560,11276
ENSG00000206561,4353
ENSG00000206562,5712
ENSG00000206579,19880
ENSG00000211445,2604
ENSG00000211448,7500
ENSG00000211450,2162
ENSG00000211452,2282
ENSG00000211455,6921
ENSG00000211456,7352
ENSG00000211460,4407
ENSG00000211584,4921
ENSG00000212122,2478
ENSG00000212123,1806
ENSG00000212124,1002
ENSG00000212126,1000
ENSG00000212127,2350
ENSG00000212128,1637
ENSG00000212643,1479
ENSG00000212657,1554
ENSG00000212658,1026
ENSG00000212659,1303
ENSG00000212670,1783
ENSG00000212673,1572
ENSG00000212710,4315
ENSG00000212719,8760
ENSG00000212721,1174
ENSG00000212722,1157
ENSG00000212724,850
ENSG00000212725,776
ENSG00000212734,1821
ENSG00000212743,2446
ENSG00000212747,2017
ENSG00000212768,1717
ENSG00000212807,933
ENSG00000212864,1142
ENSG00000212899,700
ENSG00000212900,692
ENSG00000212901,725
ENSG00000212907,297
ENSG00000212916,5450
ENSG00000212928,1404
ENSG00000212933,447
ENSG00000212935,971
ENSG00000212938,636
ENSG00000212952,1711
ENSG00000212993,5357
ENSG00000212997,1860
ENSG00000212998,653
ENSG00000212999,2149
ENSG00000213002,991
ENSG00000213015,2403
ENSG00000213020,7148
ENSG00000213022,1655
ENSG00000213023,3832
ENSG00000213024,6020
ENSG00000213029,1120
ENSG00000213030,919
ENSG00000213047,13203
ENSG00000213057,2775
ENSG00000213064,11221
ENSG00000213066,15159
ENSG00000213077,2281
ENSG00000213079,5295
ENSG00000213085,2625
ENSG00000213088,1954
ENSG00000213096,7408
ENSG00000213121,1212
ENSG00000213123,1246
ENSG00000213132,2268
ENSG00000213139,2151
ENSG00000213145,2485
ENSG00000213160,5509
ENSG00000213171,3379
ENSG00000213185,1177
ENSG00000213186,7865
ENSG00000213190,4072
ENSG00000213199,2748
ENSG00000213203,4846
ENSG00000213204,3530
ENSG00000213213,2964
ENSG00000213214,2451
ENSG00000213215,1082
ENSG00000213218,1755
ENSG00000213221,3144
ENSG00000213231,1882
ENSG00000213240,6436
ENSG00000213246,2076
ENSG00000213265,2259
ENSG00000213281,4449
ENSG00000213297,3639
ENSG00000213316,1192
ENSG00000213337,5330
ENSG00000213339,3430
ENSG00000213341,6928
ENSG00000213347,5154
ENSG00000213366,5864
ENSG00000213380,5784
ENSG00000213390,6161
ENSG00000213397,4019
ENSG00000213398,2625
ENSG00000213401,1943
ENSG00000213402,1292
ENSG00000213413,1984
ENSG00000213416,1077
ENSG00000213417,763
ENSG00000213420,3828
ENSG00000213424,3169
ENSG00000213445,4668
ENSG00000213462,4574
ENSG00000213463,2096
ENSG00000213465,2084
ENSG00000213471,2899
ENSG00000213494,4226
ENSG00000213512,2454
ENSG00000213516,5087
ENSG00000213523,3454
ENSG00000213533,5730
ENSG00000213551,3955
ENSG00000213563,3001
ENSG00000213578,2080
ENSG00000213585,3164
ENSG00000213588,2716
ENSG00000213593,2246
ENSG00000213614,9731
ENSG00000213619,3670
ENSG00000213625,5105
ENSG00000213626,4535
ENSG00000213638,2235
ENSG00000213639,5760
ENSG00000213648,3451
ENSG00000213654,1854
ENSG00000213658,4430
ENSG00000213672,3635
ENSG00000213676,3660
ENSG00000213689,2197
ENSG00000213694,8754
ENSG00000213699,3902
ENSG00000213714,694
ENSG00000213719,1942
ENSG00000213722,2538
ENSG00000213741,2656
ENSG00000213759,2340
ENSG00000213760,2147
ENSG00000213762,3771
ENSG00000213780,2353
ENSG00000213782,5040
ENSG00000213799,4413
ENSG00000213809,3030
ENSG00000213822,1699
ENSG00000213828,264
ENSG00000213853,8718
ENSG00000213859,3051
ENSG00000213865,2510
ENSG00000213886,1087
ENSG00000213888,1796
ENSG00000213889,2571
ENSG00000213892,1702
ENSG00000213901,6531
ENSG00000213903,4465
ENSG00000213906,1705
ENSG00000213918,11267
ENSG00000213920,1072
ENSG00000213921,671
ENSG00000213922,468
ENSG00000213923,6699
ENSG00000213927,1008
ENSG00000213928,3794
ENSG00000213930,4363
ENSG00000213931,921
ENSG00000213934,808
ENSG00000213937,2050
ENSG00000213949,18566
ENSG00000213953,57
ENSG00000213965,2967
ENSG00000213967,6289
ENSG00000213973,3651
ENSG00000213977,1377
ENSG00000213983,6897
ENSG00000213988,5017
ENSG00000213995,3540
ENSG00000213996,2188
ENSG00000213999,2724
ENSG00000214013,7685
ENSG00000214021,10403
ENSG00000214022,4649
ENSG00000214026,2975
ENSG00000214029,4118
ENSG00000214042,737
ENSG00000214046,6020
ENSG00000214050,3972
ENSG00000214063,5841
ENSG00000214078,3608
ENSG00000214087,2597
ENSG00000214097,1868
ENSG00000214102,3061
ENSG00000214106,2974
ENSG00000214107,1969
ENSG00000214109,384
ENSG00000214113,9443
ENSG00000214114,5313
ENSG00000214128,4815
ENSG00000214140,5305
ENSG00000214160,3464
ENSG00000214167,651
ENSG00000214188,2664
ENSG00000214189,7434
ENSG00000214193,4474
ENSG00000214194,1896
ENSG00000214212,1565
ENSG00000214215,2369
ENSG00000214216,2923
ENSG00000214226,2410
ENSG00000214237,1071
ENSG00000214239,66
ENSG00000214248,4739
ENSG00000214253,1795
ENSG00000214265,1590
ENSG00000214274,1430
ENSG00000214285,322
ENSG00000214290,2025
ENSG00000214300,4131
ENSG00000214305,297
ENSG00000214306,318
ENSG00000214309,1568
ENSG00000214314,51
ENSG00000214324,1737
ENSG00000214325,513
ENSG00000214338,12397
ENSG00000214357,6424
ENSG00000214360,702
ENSG00000214367,7067
ENSG00000214376,3849
ENSG00000214397,2122
ENSG00000214402,4052
ENSG00000214413,8075
ENSG00000214414,1353
ENSG00000214415,1159
ENSG00000214435,2404
ENSG00000214447,3404
ENSG00000214456,4815
ENSG00000214479,54
ENSG00000214491,3392
ENSG00000214510,1174
ENSG00000214511,371
ENSG00000214513,2749
ENSG00000214517,7917
ENSG00000214518,733
ENSG00000214530,3710
ENSG00000214556,632
ENSG00000214562,6985
ENSG00000214575,8215
ENSG00000214595,14422
ENSG00000214597,2235
ENSG00000214642,249
ENSG00000214643,186
ENSG00000214645,772
ENSG00000214655,7949
ENSG00000214670,411
ENSG00000214681,512
ENSG00000214686,430
ENSG00000214688,4934
ENSG00000214694,5490
ENSG00000214700,957
ENSG00000214706,3712
ENSG00000214708,1599
ENSG00000214711,4021
ENSG00000214717,4755
ENSG00000214732,552
ENSG00000214736,637
ENSG00000214753,5293
ENSG00000214756,3185
ENSG00000214782,1415
ENSG00000214787,1369
ENSG00000214788,369
ENSG00000214814,6058
ENSG00000214819,1048
ENSG00000214827,2990
ENSG00000214841,84
ENSG00000214842,3724
ENSG00000214844,96
ENSG00000214854,39
ENSG00000214860,2156
ENSG00000214866,1295
ENSG00000214871,258
ENSG00000214872,2062
ENSG00000214891,1344
ENSG00000214900,7061
ENSG00000214919,1583
ENSG00000214921,1433
ENSG00000214929,5158
ENSG00000214940,4889
ENSG00000214941,2559
ENSG00000214944,15617
ENSG00000214946,5263
ENSG00000214954,3056
ENSG00000214960,2644
ENSG00000214967,1915
ENSG00000214978,946
ENSG00000214999,1804
ENSG00000215009,2477
ENSG00000215012,6803
ENSG00000215014,1019
ENSG00000215018,6619
ENSG00000215020,1970
ENSG00000215021,2502
ENSG00000215029,2835
ENSG00000215033,1970
ENSG00000215041,6170
ENSG00000215045,4134
ENSG00000215046,2835
ENSG00000215066,2758
ENSG00000215067,3217
ENSG00000215114,5390
ENSG00000215126,10203
ENSG00000215131,963
ENSG00000215182,5930
ENSG00000215183,787
ENSG00000215186,2234
ENSG00000215187,1372
ENSG00000215193,20042
ENSG00000215203,991
ENSG00000215217,2385
ENSG00000215218,4317
ENSG00000215251,2874
ENSG00000215252,7725
ENSG00000215262,3969
ENSG00000215269,527
ENSG00000215271,5616
ENSG00000215274,538
ENSG00000215277,2059
ENSG00000215298,2818
ENSG00000215301,6689
ENSG00000215305,3364
ENSG00000215306,66
ENSG00000215343,3377
ENSG00000215346,2179
ENSG00000215356,3588
ENSG00000215372,3644
ENSG00000215375,4305
ENSG00000215397,3577
ENSG00000215405,4091
ENSG00000215421,12190
ENSG00000215428,2220
ENSG00000215431,81
ENSG00000215440,7641
ENSG00000215454,1382
ENSG00000215455,1215
ENSG00000215462,225
ENSG00000215472,1507
ENSG00000215474,3048
ENSG00000215475,4030
ENSG00000215504,2387
ENSG00000215527,658
ENSG00000215529,3216
ENSG00000215545,309
ENSG00000215547,267
ENSG00000215549,105
ENSG00000215568,3747
ENSG00000215595,1604
ENSG00000215612,2142
ENSG00000215621,2974
ENSG00000215644,3241
ENSG00000215695,1854
ENSG00000215704,1457
ENSG00000215712,4644
ENSG00000215717,4574
ENSG00000215749,4621
ENSG00000215784,2393
ENSG00000215788,3918
ENSG00000215790,2504
ENSG00000215845,1210
ENSG00000215853,3569
ENSG00000215883,6244
ENSG00000215902,66
ENSG00000215906,1641
ENSG00000215910,6505
ENSG00000215912,5900
ENSG00000215915,3976
ENSG00000216490,2481
ENSG00000216560,2087
ENSG00000216588,1347
ENSG00000216649,520
ENSG00000216895,1683
ENSG00000216921,674
ENSG00000216937,5690
ENSG00000217075,430
ENSG00000217128,6674
ENSG00000217236,2554
ENSG00000217442,475
ENSG00000217455,1725
ENSG00000217555,1161
ENSG00000217702,923
ENSG00000217825,744
ENSG00000217930,2383
ENSG00000218336,11983
ENSG00000218357,1090
ENSG00000218416,2347
ENSG00000218537,1476
ENSG00000218672,1551
ENSG00000218739,4698
ENSG00000218819,6135
ENSG00000218823,4262
ENSG00000218891,2558
ENSG00000219016,3629
ENSG00000219073,1541
ENSG00000219200,1789
ENSG00000219435,1076
ENSG00000219438,3173
ENSG00000219481,12212
ENSG00000219492,901
ENSG00000219545,3549
ENSG00000219607,1736
ENSG00000219626,4915
ENSG00000220008,2332
ENSG00000220032,2077
ENSG00000220201,2431
ENSG00000220205,3268
ENSG00000220256,3238
ENSG00000220575,2881
ENSG00000220702,606
ENSG00000220891,3111
ENSG00000221813,1047
ENSG00000221818,7077
ENSG00000221819,994
ENSG00000221821,550
ENSG00000221823,3363
ENSG00000221826,3486
ENSG00000221829,3614
ENSG00000221836,1013
ENSG00000221837,1255
ENSG00000221838,4722
ENSG00000221840,1071
ENSG00000221843,6200
ENSG00000221845,2911
ENSG00000221852,1177
ENSG00000221855,924
ENSG00000221858,1046
ENSG00000221859,1098
ENSG00000221864,739
ENSG00000221866,16372
ENSG00000221867,2216
ENSG00000221869,2178
ENSG00000221870,2441
ENSG00000221874,1252
ENSG00000221880,966
ENSG00000221882,1076
ENSG00000221883,1598
ENSG00000221886,2925
ENSG00000221887,1498
ENSG00000221888,1307
ENSG00000221890,5784
ENSG00000221900,1269
ENSG00000221909,2717
ENSG00000221910,1114
ENSG00000221914,7864
ENSG00000221916,743
ENSG00000221923,3719
ENSG00000221926,5640
ENSG00000221931,1058
ENSG00000221932,1428
ENSG00000221933,1014
ENSG00000221937,1033
ENSG00000221938,1012
ENSG00000221944,2448
ENSG00000221946,1795
ENSG00000221947,3905
ENSG00000221949,1684
ENSG00000221953,2258
ENSG00000221954,1063
ENSG00000221955,5728
ENSG00000221961,1170
ENSG00000221962,1296
ENSG00000221963,10121
ENSG00000221968,6283
ENSG00000221970,933
ENSG00000221972,1665
ENSG00000221977,942
ENSG00000221978,6835
ENSG00000221983,4306
ENSG00000221986,1789
ENSG00000221988,3268
ENSG00000221989,1051
ENSG00000221990,1614
ENSG00000221994,3659
ENSG00000221995,6608
ENSG00000221996,1124
ENSG00000222000,1164
ENSG00000222001,813
ENSG00000222004,1956
ENSG00000222005,2267
ENSG00000222007,600
ENSG00000222009,3520
ENSG00000222011,2729
ENSG00000222012,3456
ENSG00000222014,3077
ENSG00000222017,1032
ENSG00000222018,756
ENSG00000222020,613
ENSG00000222022,588
ENSG00000222028,1894
ENSG00000222031,469
ENSG00000222033,2117
ENSG00000222036,7367
ENSG00000222038,3383
ENSG00000222040,3278
ENSG00000222046,1869
ENSG00000222047,2514
ENSG00000223417,2164
ENSG00000223443,1910
ENSG00000223474,2077
ENSG00000223496,1700
ENSG00000223501,4503
ENSG00000223510,779
ENSG00000223524,2028
ENSG00000223547,6620
ENSG00000223569,1590
ENSG00000223572,3088
ENSG00000223601,1208
ENSG00000223609,1062
ENSG00000223638,1035
ENSG00000223802,3746
ENSG00000223865,2862
ENSG00000223874,393
ENSG00000223931,291
ENSG00000223953,3917
ENSG00000224051,2556
ENSG00000224089,1288
ENSG00000224130,1596
ENSG00000224132,350
ENSG00000224153,1158
ENSG00000224186,5007
ENSG00000224201,2387
ENSG00000224226,2844
ENSG00000224336,777
ENSG00000224361,584
ENSG00000224383,4142
ENSG00000224389,7116
ENSG00000224420,1718
ENSG00000224470,8537
ENSG00000224474,236
ENSG00000224531,4686
ENSG00000224586,2002
ENSG00000224659,541
ENSG00000224689,2192
ENSG00000224712,1473
ENSG00000224730,554
ENSG00000224838,375
ENSG00000224854,602
ENSG00000224867,153
ENSG00000224870,2525
ENSG00000224877,1376
ENSG00000224902,527
ENSG00000224916,1829
ENSG00000224940,3683
ENSG00000224963,700
ENSG00000224982,1638
ENSG00000224997,1543
ENSG00000225119,992
ENSG00000225190,9233
ENSG00000225362,2849
ENSG00000225399,1227
ENSG00000225485,8014
ENSG00000225516,972
ENSG00000225526,1829
ENSG00000225556,1757
ENSG00000225614,13287
ENSG00000225663,3676
ENSG00000225683,1131
ENSG00000225697,6373
ENSG00000225781,1028
ENSG00000225828,2845
ENSG00000225830,8840
ENSG00000225885,1617
ENSG00000225899,2097
ENSG00000225921,1865
ENSG00000225932,2588
ENSG00000225940,765
ENSG00000225950,2739
ENSG00000225968,3845
ENSG00000225996,1811
ENSG00000226023,1288
ENSG00000226104,81
ENSG00000226124,1496
ENSG00000226174,2837
ENSG00000226180,2610
ENSG00000226209,303
ENSG00000226288,1115
ENSG00000226321,5288
ENSG00000226364,682
ENSG00000226372,3457
ENSG00000226397,2474
ENSG00000226479,2131
ENSG00000226490,648
ENSG00000226524,4880
ENSG00000226600,1288
ENSG00000226650,4426
ENSG00000226685,1450
ENSG00000226742,2056
ENSG00000226757,2223
ENSG00000226761,930
ENSG00000226763,2698
ENSG00000226777,3208
ENSG00000226784,1678
ENSG00000226887,4077
ENSG00000226894,3202
ENSG00000226907,1391
ENSG00000226929,1288
ENSG00000226941,2043
ENSG00000226974,390
ENSG00000226976,571
ENSG00000226979,1737
ENSG00000227011,835
ENSG00000227051,7966
ENSG00000227057,3115
ENSG00000227059,3452
ENSG00000227124,6917
ENSG00000227140,1593
ENSG00000227151,1847
ENSG00000227152,927
ENSG00000227164,670
ENSG00000227184,7997
ENSG00000227234,469
ENSG00000227268,4277
ENSG00000227345,3266
ENSG00000227450,1357
ENSG00000227471,3325
ENSG00000227488,527
ENSG00000227500,6933
ENSG00000227507,1535
ENSG00000227551,1593
ENSG00000227729,1201
ENSG00000227782,81
ENSG00000227839,1885
ENSG00000227868,609
ENSG00000227921,3798
ENSG00000228008,921
ENSG00000228032,1624
ENSG00000228049,2534
ENSG00000228075,3239
ENSG00000228083,778
ENSG00000228120,1052
ENSG00000228144,984
ENSG00000228146,3428
ENSG00000228157,3097
ENSG00000228198,1061
ENSG00000228208,1003
ENSG00000228253,207
ENSG00000228259,928
ENSG00000228273,1005
ENSG00000228278,1175
ENSG00000228300,2678
ENSG00000228325,384
ENSG00000228368,459
ENSG00000228459,782
ENSG00000228474,719
ENSG00000228517,1288
ENSG00000228532,1020
ENSG00000228537,438
ENSG00000228567,1044
ENSG00000228570,3623
ENSG00000228594,2085
ENSG00000228607,754
ENSG00000228672,3251
ENSG00000228696,4110
ENSG00000228716,4409
ENSG00000228727,1557
ENSG00000228768,459
ENSG00000228804,717
ENSG00000228835,1661
ENSG00000228836,1805
ENSG00000228856,1593
ENSG00000228919,1295
ENSG00000228927,2379
ENSG00000229086,595
ENSG00000229117,1088
ENSG00000229183,3821
ENSG00000229292,908
ENSG00000229314,1532
ENSG00000229387,510
ENSG00000229415,3108
ENSG00000229453,440
ENSG00000229474,4771
ENSG00000229544,1646
ENSG00000229549,2853
ENSG00000229571,1476
ENSG00000229579,1593
ENSG00000229615,71
ENSG00000229644,2514
ENSG00000229665,1847
ENSG00000229676,4245
ENSG00000229729,1646
ENSG00000229809,3023
ENSG00000229833,1204
ENSG00000229859,5039
ENSG00000229924,2489
ENSG00000229937,1082
ENSG00000229972,2106
ENSG00000229974,120
ENSG00000230000,2913
ENSG00000230031,1687
ENSG00000230055,2663
ENSG00000230062,3692
ENSG00000230178,995
ENSG00000230185,1718
ENSG00000230301,1113
ENSG00000230347,1288
ENSG00000230430,1593
ENSG00000230453,5857
ENSG00000230493,552
ENSG00000230510,5703
ENSG00000230522,793
ENSG00000230567,2695
ENSG00000230594,1288
ENSG00000230610,45
ENSG00000230657,916
ENSG00000230778,1143
ENSG00000230797,2741
ENSG00000230873,2882
ENSG00000230891,934
ENSG00000230989,8157
ENSG00000231031,2223
ENSG00000231051,1593
ENSG00000231068,253
ENSG00000231122,586
ENSG00000231145,48
ENSG00000231171,1034
ENSG00000231192,942
ENSG00000231213,2140
ENSG00000231256,3753
ENSG00000231274,1519
ENSG00000231360,1073
ENSG00000231389,5748
ENSG00000231396,1593
ENSG00000231500,1898
ENSG00000231637,1593
ENSG00000231672,4665
ENSG00000231738,4081
ENSG00000231824,711
ENSG00000231850,509
ENSG00000231852,2909
ENSG00000231861,1049
ENSG00000231880,547
ENSG00000231887,603
ENSG00000231924,4961
ENSG00000231925,5056
ENSG00000231997,2447
ENSG00000232013,1799
ENSG00000232040,5824
ENSG00000232056,389
ENSG00000232070,1961
ENSG00000232112,1139
ENSG00000232119,2837
ENSG00000232125,2140
ENSG00000232196,1231
ENSG00000232237,2026
ENSG00000232258,722
ENSG00000232263,370
ENSG00000232264,1593
ENSG00000232268,1047
ENSG00000232382,1097
ENSG00000232399,1787
ENSG00000232417,1374
ENSG00000232423,3838
ENSG00000232434,2931
ENSG00000232478,1391
ENSG00000232560,714
ENSG00000232629,2028
ENSG00000232653,3196
ENSG00000232671,622
ENSG00000232748,639
ENSG00000232774,2653
ENSG00000232810,1676
ENSG00000232833,1506
ENSG00000232838,1141
ENSG00000232850,696
ENSG00000232859,5380
ENSG00000232866,420
ENSG00000232941,827
ENSG00000232948,240
ENSG00000233024,3030
ENSG00000233041,941
ENSG00000233050,240
ENSG00000233136,1593
ENSG00000233198,1503
ENSG00000233224,487
ENSG00000233232,1406
ENSG00000233276,1425
ENSG00000233280,4261
ENSG00000233404,2196
ENSG00000233412,942
ENSG00000233434,420
ENSG00000233436,3188
ENSG00000233438,825
ENSG00000233493,1000
ENSG00000233502,312
ENSG00000233538,568
ENSG00000233539,2791
ENSG00000233608,1176
ENSG00000233670,3810
ENSG00000233701,2791
ENSG00000233788,4324
ENSG00000233803,1959
ENSG00000233812,1386
ENSG00000233816,705
ENSG00000233822,4265
ENSG00000233828,1936
ENSG00000233863,4020
ENSG00000233889,1258
ENSG00000233917,2281
ENSG00000233927,2119
ENSG00000233932,3082
ENSG00000234068,661
ENSG00000234127,4377
ENSG00000234188,438
ENSG00000234214,4775
ENSG00000234224,2551
ENSG00000234237,168
ENSG00000234278,1847
ENSG00000234284,3883
ENSG00000234298,1877
ENSG00000234409,1427
ENSG00000234414,2252
ENSG00000234438,3123
ENSG00000234444,9409
ENSG00000234465,3570
ENSG00000234469,642
ENSG00000234511,3191
ENSG00000234545,4462
ENSG00000234560,1045
ENSG00000234602,2091
ENSG00000234631,2420
ENSG00000234719,2233
ENSG00000234734,4834
ENSG00000234745,3012
ENSG00000234769,5322
ENSG00000234776,369
ENSG00000234829,980
ENSG00000234857,4001
ENSG00000234906,1312
ENSG00000234949,1656
ENSG00000234965,486
ENSG00000234972,5346
ENSG00000235034,888
ENSG00000235098,2644
ENSG00000235109,4957
ENSG00000235156,805
ENSG00000235162,2693
ENSG00000235169,954
ENSG00000235173,2814
ENSG00000235194,5548
ENSG00000235249,995
ENSG00000235268,2339
ENSG00000235376,2130
ENSG00000235478,1354
ENSG00000235531,6284
ENSG00000235568,5817
ENSG00000235604,469
ENSG00000235608,1236
ENSG00000235631,1304
ENSG00000235645,576
ENSG00000235705,1594
ENSG00000235711,5423
ENSG00000235718,4029
ENSG00000235750,4779
ENSG00000235780,1593
ENSG00000235863,2348
ENSG00000235878,804
ENSG00000235931,4602
ENSG00000235942,628
ENSG00000235961,2253
ENSG00000235978,1251
ENSG00000236027,1336
ENSG00000236029,7440
ENSG00000236032,1080
ENSG00000236104,2728
ENSG00000236126,1288
